msno,is_churn
zOYJCQVUt+KS8puI3hyiwmZAvS+GpaQO3Po5r+hU48k=,0
v0iJFhwU8UuP6wRkLEhbOm2kv+69erbRXTEuB65STpw=,0
r7ErMsR7dnmmBEj1zfYPChC6z/M00sosWOrH5/PVynY=,0
qJOLkz5AA/AYn4VK51aMu2IpSzjMxT6C9mMbVj/qDIQ=,0
tQR7QXcNGjQRV72rcNNZfDZGh4nEVIUeKUUUD8+Vuos=,0
G1X6rQgfpqQTCu9Y4HO3ngh7yHxEQW8FHi4Gz+oT8FE=,0
Z/QkciAQ3SBGQ0hRjlQgdxBm9SIwPHQvSnCtSIG/BIk=,0
aFyd5s9JAcYunwfjAeULhYzysN1nwVSIKYeryPgfilI=,0
NvWNbLFS2AHbpJtzfl+bDMiFQTIujDyWH5TTYTWm0Zg=,0
521WP86LhH03BT+DHKsB6/3L8QmSjKy77/UXSxnFSyg=,0
K6cKu3UduH5shRmseHXND7HYotukl/J1q/HeI+twu8g=,0
6fkTjvP00/Oow4cg8pb2dgUMp4J+GUwToe9TX/CZloI=,0
HNIPHwZdHRxuO63i2m1bptYzAojaa9z9VeYnIV8baY4=,0
w3CIT0A9cg0P7Yj0TdjOOHfwaGvjnFFn4TO9GsJxe7o=,0
BR3F8NEYKCenYMHGmRfMmfSKImo5vDwWJ9ZstcnCrN0=,0
bB/a209BwQm8IaStNP1i7EE1KIFa11hiDiABOEzHjJU=,0
KIeEzvet/i10zsLj59lm5HA3Gtux25BMNsc8YiL+ZIM=,0
KpbwSfmHZYafB5MzUmOg5axb3DC0zvcO1R6nFRLQhuI=,0
0YtK/AsJpPt82ffyxx3LyTCsYvNwn70rkGa7uy4KBoA=,0
WzocaxdgkWkmdnkr49enONkGbDv6Mu+wqydKwi23jp0=,0
gRQ4ci0dXqbJXNPYXo/63+X5rm0Nty85l+rQ22Euk7w=,0
x4e0kI+g85FFt5d2VfX4qQVCT2p35izo95uqyh6kW5A=,0
uMne3BfofsRs/OcKyc09LipL4ek76jqaX27s/0pRg7M=,0
bLuG0AXtwszXCMVSyK909mQ31PxTOxlCsqz7sOEqQQA=,0
NnuTZT/s769xnw+ebePTSsz/W24U9iP//rDtrMfVkrU=,0
v0Htv3VYJPm/+gvDKLKJeZvAmnLb6hC7Gcr4iTRO/8M=,0
OSpj0AFIGgQQ7RDUgSWCg5mKfMOm+BlesV2eFAJi1Kg=,0
lBWDLT5cgKiOt0vy7t66zkkrDhQi3OV3mRTxva/jO60=,0
G9VN0QYwtU/Q81eazwvvSA1bBiRwl7iYeHCQqzTLx4I=,0
UkVemMesgjez1/oUXHM755eG4HF8spFRU9C7fMmVbxM=,0
V3Vy80Cjj2Zdb/WbB79DL/Z0J2XFMVsoU0r3IZ8lPU0=,0
6fKxGEuKpqIpX1cF2csv+Tm7H0fA8epN05W1T4u0OQ8=,0
/QPYBbK3ZywcHFkxd0DGgrC6ZePgZbSQKDtAvs43i6o=,0
R/iR5zsYCfcF5iUuPS2bUqspH4B/ZUfo4a8tFnM5gC0=,0
qNCnBTGqDjUyBaJTRFrSP+XVtLv5T9aIe03l4I25o5A=,0
WIyeSnL4jFmjQNdqVgbNc/WxZC27kGa3vT59ptZyLtg=,0
CLSbIoE2DQ1Ta3UMYWOu5xFtvuM+XEOilCnPgplp/qc=,0
4KuQRFG48OwgjQ3DKqN3erG7khK23+BjMHAkajib7OM=,0
T+jKNJoNERg1Htt8/M5UcXdtb44XoM0hvBv/R+Vd3a0=,0
o7RCozEf9kdIaRwRcu/eMZO9U0wmMcNMxTxCv8XGqSg=,0
e7JUX/H0oApQ9lv+j1b/hjTBP3Vk0K/YCLPJguRGOD0=,0
DT07uXkPnlfpORcc8eajARSVbOr8X97qowgzDbffH08=,0
Fg6dDK4kwiueFXtIuaq7IfqNSJ7sfkZ9AMKrA/om6gY=,0
gWmEzxz9XYDl5YlwPjnFtbiTpAp+bcXlz3JeHQAeB6o=,0
KtTwj6/Yh43+mg5YOtGRKmV0rfmpg2GEHCaC43KioRw=,0
txg+2ecCqb7SIkkCB5Rgp5mRt3/j95loVPeyYuinFQs=,0
rzIgngawWFWG2BXaHHkqjoWThBarjhpBC2pq66i6eow=,0
7fbEnfCtJpjKu/W4zG5NcxtEoUsbwhGzBbA8LzceiRw=,0
IK6d39ORiJAxRN7Nrvi6Zow1Olcn8veRs7F3yYn3srA=,0
1vrafBKLhf701AgrGcIP/WpV4spS5KsJ9fKg2pKlGww=,0
x5L1T2wCob/kiPiFpYP8yqIWWAPQVnqVNUASIHvgjx4=,0
36B+OvKzRezEr/BdN5cUCcTs4K2Spfq6pG4DUc4am+Y=,0
qdyZ36iIEH3h2b42w6p0SCayUoszkyjaYgp+qEnoHWI=,0
AIKG/p9U1XUzRfDMk0Xi1f2l7trfSH262pADOvH1zB0=,0
7yD4iO3G85fx+vAG+iKDfQ3i0QnHxcMslSXlM5+zcA0=,0
w0b21AdkWHkGx5ir8wcdrQ9lnblt7RCEXA4b8gtMNI8=,0
D0+AFOFjMo6rLslonY3zcBvcFuGXNRoORqQdFNH8Y8o=,0
3rT0zutNFoB5YcyiGBG+y6J5oBAnpN7CtobjVdFVLqU=,0
/wEeF60nDy7EO4ZuroAb/5FSrH3AMsS1rcNKYRp2Hco=,0
PEKvODLwQkAH1lA60mzmwGNsZJxzmpiHr308BkegVCM=,0
OSipaAZ5WHUQhiHBGUZRew6Xqlat6eH4l81Fi1KqwUc=,0
Zg+vPRvuR2Yu7TOQJL800I9L0sr0D1CwDu+0KW3tCjY=,0
e3w5Zz6QwcRBBxKq0UrOTAg0v2QxV2bur2O0LaiJci4=,0
pEp56pjwjSdQ06BIqbqd3fi/oaeT146Yt7E1BUZ5GUk=,0
6fIRWs7G7MqN7wt+w2J6xEBzXKn3pMsCAmfVLHu97Ek=,0
kM9j1MLv/bE58/yhhENXglEm/RfY9ytLtUQD8uhITMQ=,0
JZ6bCiR+szV+1hDDVax2mqe01ClbkMgaf8VpSA7DTqA=,0
uiiQ/W1NwQ4unJ3IUy8sVyaYSke51FRwMqQMVEjiJDE=,0
Gp5v6lsVu3/p2X9DmKM7J43dEE9zG7ojjp4BTBILQl8=,0
GtRgq5GPyv3QqfxCO6T6BHY6eInL5rxMYFt2KrsWEGA=,0
FRQfzMzWSDmNRqKmd+gtyoG9rNvbkGIuMJqC6EeQ3oM=,0
yfMwj1ir6Yd1FPty2aO+4hDN+u2mqnWWGcEP0KyOE4A=,0
6KiviBfLm6PmZexjDoq2HtVneOWFRbfVOqD8ZFyzEIs=,0
gyxCXdBpqXva3hcvGL6wBsvo1FcATz5zXxK+XDgJ0GM=,0
Gcr/h3fr0kmMQVlCmBBP9H3cz+g9xqBzGcJZsuhgzvM=,0
kKdKQRRt198k+bCdL6OPS6c+S977GC8dAbwkFazC8pE=,0
3gJi5BWzoiOjX29iZMTNDNNzxhIlIvAb6tX9NJmwWiQ=,0
CrKXBKU40O1VNwVpKVzb+B6QxQrf94fIRe7BRfJNxS4=,0
dznqsWAbJLk6epfgFC/fLuUkY71QSy1KEpFqRybmkAU=,0
yJXu0oNw4iVTihjJH3u2dn5DSWIldoTILSwRHrtSx8o=,0
/A6adjp8hqL8h5rF5+5GAZwAwKUhZD9g+eUBicUNoF4=,0
9bH8o6te2LyCRwBfd7WBaewmehMvaVHyqa7k+Upqjlw=,0
4qW5Ps/TiBve0Dt5DscqNvpSTkxnrZh5M8PUxjQNGZA=,0
c22oOfr3UJYXmz+QHjCjvk/qMcM5Qff591ocfV5v0gQ=,0
Jybc3eJ99HgpmDmAazMT9LG3VB+e/UmD6dHtA03Gryk=,0
nnN7fdeIlIR8DoI8pu/TwjoNvgg/QL7WHz/rFf9pP2Y=,0
7Yk+9AF1upluLvDJoI274nBDgX15j4u2NIgu8/jjY1Y=,0
+acqc5yQPDeBnLjsuZ4wGpw+TvijNMOiBTHZ9FSO/rU=,0
/I2vA4Jx+wNWCBhFTz1XGNOiFRwInjaQP3cKueGRsI8=,0
AFknwUxX57C+WfyDIcLANplhhFEza3xdsPxgznb2fIQ=,0
Aw+moLJkBjziQAPdgR8OVp2sPOZVrww+6N0dXo0xLoY=,0
CAO5NhAua6tNbMNPsuxmxC7KG1qSg8PmWkdxOql0wQg=,0
+EAsmPgM4iT5VKN1MRT24KQcixy9dQclPXlBb4vIrKQ=,0
uTtrlM76p2ZTLNBEpvkh2b62lzM7lExfBwsi9bGb8AU=,0
0qsPZMXyziy/x/WnYifbwLdwDDaJMe2cK8fOomrYiPk=,0
g20ZyYZOD0XQSxUyq5DiS6VsXmw+iqTEUrBHT91mY6A=,0
TJrNKSlrJ9CbXmOUv0kau9t5UYeFh9E2dicKorFYH3I=,0
LyyX0NSFk+XI5IYtG2pVCiX73XRFnlvSa4btQteB5r0=,0
2g1BHuCsetdW16LZk7CNllbx2m9j3HDPPcehFJ2DcLQ=,0
VWa+pOEeGS5I5MdTS5XfEq+A3RQ3pVRtHaq51DDKK2Q=,0
wU5wpFX0ReEg0dHQSWNW5Im7UEw2ZmwiyaBjOtFJmEA=,0
FY+yqBH1EQcjRyJtHEv55ts9UmnghS6aPfu2+qEJB3o=,0
eOFen+FwOtA5HGv1sx0SXbPk2dMZqcbureQe7JAL23k=,0
/7NMw5j7A+UJoR5fDKeUtnJFkj9D+TQsGj/4V3I4iZM=,0
s/lnJr7vxruGJgFEEdnAqvK2ZjP8IlYMWIOX22r3Tcs=,0
vIpA7jJrTqyDXC9h3EEG6k5O3f+2tOVJwDMLGxBxYlI=,0
Hsm++lKoGOz3iCIEpnR12mC0hfYMbluNV6WOwjAsXtI=,0
rIG0PDd4EskWIJK3PJyfsrK+Y8t41+6YQIpxknAP/LU=,0
4QoBFmPLC//dFmUGJYjIuuQouPLUK08cJkKf4/7KK+I=,0
4a7efHrJm7lOgepBYHGZrJrz+vvpIXv5JibBZFZDwKI=,0
2fxmZd+a6vlcBRDK2g6wLXshW+eA27qbFA7EJVYT8Uc=,0
zEKwyEXMILgPvG/rWnm4Ed46nYS0kUCnCvRi1aUXJZY=,0
BvHxmsV3VYxcmi7Ct9+JLmAr9Ai65fXszeKZ0VoYFZg=,0
yHJwfKkwiLCLkmRK0YyqxtfQptEI3rhjgLamtwL0gOU=,0
Mae5dm7Mg8ZaUnJqKN+XvBn3YhwHgMia1k9PTz1CkYM=,0
nLy5A7RbfCAUNwi3KIQ9lts+EGRhNYkh4pHft5m3PCs=,0
0Q27OP+DA7xh95IeNiafRQCDMGCS1gwpr8DMJijUVUQ=,0
tKqXK1xpoX0q6GMLVrr184ZX0ZyRky0KOaXyM22d5YQ=,0
aXRXHLW8smQUThSS/Ar7bogWB1qonWy2WPF8M5OQMuU=,0
FBdp3yXE4F07H4WCMBylsQEgTuPEoNviW1I96j4plxE=,0
rSUMaBzjztou/Kv9aouAUjnZec8Zfkr/ugXMVWKMyOo=,0
zwQXh3vJU1ZYlXtru8OqWYlEonOwOVzPUdbk8AH7LBY=,0
8lMOmHutXqArld141ufxgsW/p63UvdI8h3e+pET6L+4=,0
QVxqq7aH9ayHM1MLquOMXfQ3pDcfFkXP541UfFWHTAE=,0
WSogu9Q2Yptzh2cr2PhUlye0wucxJIR1iScOFpQWhXA=,0
Qza9ACShleFyKTNtRnG8W1Ny/7EOApkokavP1WLZYPM=,0
ZxEHJajm9+Haiq3Y+KmUQ+PHFvYyAv2m1psHfudR8bE=,0
cBIUvsfHFbxfdfaggdUltVmSerZ/8BARXVQi8TEMpo4=,0
QKfGdWNIbXJ9d6wEwiqILp4BKX48dfQ3+6guR4bJdL8=,0
aY0yZjNSp2ukjIQ64r/ELTWb+5XoZsy9Rwqv0mIrckc=,0
SbU4wWBxc0Fl7+iyVKeioPzfbnnEbfNdVBqH0/ePgLM=,0
DXoUhbPyOnjRq6x4gnKJh1q3KcdGGJ+8m0CX0pibmOc=,0
A7TP7YxqeR3EW0S5WtEHJffiuu7YmiSPgmBA+jXAX7s=,0
5KVmWEBUt+RV0yIxm323HoxuPUh2pmFgOCNDZU/4MaM=,0
gPEsYz1Zorc8wIT07JFcaBaKbmuMxH/YMZ919Jhzy9g=,0
Ry3xX/UOX2dt+s3RkFYWL8ub4+s3t2m9aIqzPGDs+Kc=,0
BpxUWfq49k7nA8Yrpr2kdlM8p1SXcTN897hJz5w0MOo=,0
xJY3shC8WpPweE/Ua/eifIwJFR8BvTeCIbIcxKh9YxM=,0
BffOVXFUWwfWVh8CJqpA4TzoCHSojjYAsIKhLTtGZXw=,0
IuPRaaqhoSIn8tStLk6Vq7vjTAJxqtlsiFaEygIFk28=,0
pR1RtR+zyEUER+ddqSnpbCEFrbORuuzlSRkxtCk2HfI=,0
RuyMaRcA2endBDlFBqJTV/kQtWwgYUnYiLJDrpAFpMs=,0
ycMAH45Jew4HrSfOCCgkgU6D3jN6MC3pJqglRh7wDAw=,0
bm5rf6oPoYVk1fPzLQKZt1dtG1uQPHijV5TCOk6jN/8=,0
FF0vTvWrZ0wl3Ob5A7DuouVUFZ7baNkmfQmKlUNMXzk=,0
H5OIIxx9l+ZiUf48L1pvnXo17wZeMOuiMHZxxrBsgKg=,0
ndGMCTdQewmOWO2gvViEFBJmRqZQeh3qFi/SPFj1Yqo=,0
SgLfY2dtW7oHKaniCkpInyytD4v8VYwUz2yDVylk0ZU=,0
8177MA7Qc6W7JHVkQ5O4paXk1P9aGV301NbjG4gJgvc=,0
7CFGazBVj8mwjNZmT4sJUCRamWW/1Frvt3YBayugddI=,0
tnJsxXis/KrFC3f/iAP5XNGC5iaTY7DfNeMZig/1ScM=,0
pOlvPEgwXiVEAktWg12OyiOvjKFWLlR+L+9nIImQ6hE=,0
785OC8v/NqCV2YxHJ3nrX4Vz8W+IITzHI3DZGCMS9Eo=,0
gDif46EIsG6WF9YnniG1E5k9pPQSt9Z9lTKjea6OodU=,0
o6giP3DDjBaXWG2J6JfrRLF7WzXpgwznug0ZC76rwaA=,0
/JATeHJatCer9cxnumyIGxKdog0hxr/fkBWGgDD5fXk=,0
BgEJQg65Odjhk7y52lsSquh5eKqwQNrwZ52jb4YsN9s=,0
KU4NiRs2Gh4K4FSnPPXAfrl7trWZymb7JU6I3IyApRQ=,0
7szzfcnd5XC3pjzfizEzxFg3nteeVULI07eD/kOHG5Q=,0
qTOFWXVqq/O+BPhI2WWyEP/PGA6NUtKZX2LNwAOeHJ8=,0
BDjHEHJ6OIoN8tSzkzMidDIbPtPU93Axc7BjA1ghqqI=,0
e3drIjSdlBOe6Eu3OGtLb+m/wOUREEsIEhxc62rzI/s=,0
iQObWzDSULPyip22nqzFM31YPXOcPqcOvHzGbvsyJ/M=,0
kGS3TwiHGA68HLYlA123f7aWE4eagiCRg7Nu7ejlo0w=,0
Ajj/VxM0L0nm8dSbvaFyNy6n+e4VgbXdwII9Nf+hkcg=,0
+ej4F4INjDm70EOX6IcRDezKyTOyxp2P7qNoMiC6mVI=,0
Kk5/v5M80mrtiaeXCBShPEVB3f3hN1OxKbjCBWoabMI=,0
CSpZYn64OYBHPQj/CI+Y8LtbfMtxMabPNdw/Jo9eqE8=,0
AGbEZF0b7Ltm++mg6mZhn2uNc1+3OFHRCi0sIS8BxTQ=,0
Vjaj9BUS/s0i+JSaRIdYji5D3r09WjgGsEHEagYrfeE=,0
Sw6DQ59aMpAf9u0ymtAjUNKrUbIc6b9IzaCOcZMUvwQ=,0
AgZMo5fFh0uz1Nzq3s/g6//Qcxfe9ngXSDlX91OH/Xk=,0
LWYqXA0XhA5MII/ikiJWGOa0NHhNe6vyRkUt6HrKz4A=,0
uXvWPNu32NjQ+4287EZrP6ExxOVDvxXyvu9yCRLmJWc=,0
Nsst2ijMf1vuYbgzxCRhcS8aafWbZaAgsPiBx4E18eI=,0
nesfBreEU9fs/MrIE5emq8HuD9arRNok9nQ8441/fQI=,0
igeyUbCfzoqt7b2tjPNl0fs/m47O7VlYJtpGW+Dl9nM=,0
NHBdpN9EkayYF6GMNDTywLS4ZBBILal7gBqPDx/ptYw=,0
0BDWBj47GEfbrIdRGyIn+y+O4tA6Zm8ZoQw1Apj/7Ao=,0
73qZmnHvSmCUrXjCDmrRfWGzBHXxnMOoHUrv/N0HAUI=,0
oodIUkq+wccIXwqWzKNQhbaBcJ/AM/sYYYOYsOsmwBE=,0
41BE8+ZHG8xQCGybYwm5F8pHvH3fHGV8uxvB1vbEPg8=,0
OOUnJuX4SteRhUdJZ9B2DqtfiwsfcZVBefEhXLeBsFg=,0
19N/O5i6nvoVGTW2oWcSqfU/wgu4MJ0F8x/v9+CM6ic=,0
iApTXTX7/v2WTItCXjg2VmKF/Ea2LudoaGEKos+i/SM=,0
UucgZzOiyHWsxZw8j6W2URgCgVI06VKWXqXPPdWJ4eE=,0
eIdzhFD59WXZGipbcDBfR5GCEHPltCZDCsE5DJWJh/g=,0
q1hce4d6Ank7hSCwMypJIaAQggMT5APrXNwh+UGLD80=,0
Uz4Nq8HUhPbFT2NILXwi5U7tL1WHuiI21XRxlpTM4tc=,0
D74KDC82S8RR6PxdBicpCIuBjtGa0tCcLglJ5BT8XP4=,0
N/Z7RPuAGnmVZt9frWrxtk/VARWXvunKsoQrnYvpcbY=,0
3ky5LRrazf5uhK0aMN994nGd5/JWOjkLeunnznsBrtU=,0
Xos9+d526+BX+JBHWCd0rp0ElGKnucz2Ixd9Au3ZHgA=,0
E4N5T8hPCOjXtCFk+su/s+pVDugZTddOPO+3WuWJ7ek=,0
N9cCdqhFLhlYpbVpLqmZnW0NBsgQfW0qgj5rFG+VHPk=,0
zVsjDrEJzrMp3bTfQkH+9WFgvRCQIrGtmhKBbRRekFQ=,0
ab4WLBOtWkl7kGP5KjrLy5wgFgBjS0vZxq9svoxlinM=,0
OEhIvlPFlNyT8flMRU35RB13/Oj16s3tXmGJAO9BOcA=,0
xXLYpJq6GM6DkXA/A9V6IS2/HLyBI/nGJjEpTQ+o4g4=,0
ElzcWiJdCDEyEQyKlwUSd96fFa0x5wDciWm0XMYX5Do=,0
Qn+3nUJS+h5SDhYiZNnDWznjsl4bECjNZ0GUf89AX3A=,0
j/Ufs4NZW4nrFBui2fY7BIxUXXd7xBo1tVeO4daCKR0=,0
rkOjmkmH5goJKO4QYITiUoF9nebunlSo4bSJ3NjYc4w=,0
k6+yZd2Kw01vw0q0Bh6qMuuLTEzLbSKQFKnlpqZ+8CI=,0
1z+X18r5jdjCDkFZYj8UD/vlfKZATPTY6YuLLYiXFTA=,0
UMIQAlYl+YRJ+6YrRfIYOzKpYidQqOCme8DQyFOQl1c=,0
fIrwx3DwYG8SW/Ai3krlo/mHVgrPoUSBrhDZAbd1oc8=,0
AGRwJmor7UEws64BBOIfZQSEYg7rGdOOHdJm7mRykZw=,0
bJB/TwhQv8xJQ7MfGos0VGIhl/tus4NEJSNmKHeXMCE=,0
KFOD1Szq7F8vcoQB7EZdqaRXsT4nFMoN1FKzDcP7G+Y=,0
mvq/9t3wRxAGH4WS3wV7M3jG11ktK4IOecTu5Gl8KAg=,0
91hbyAYTUtbpnUJ4qHaqLPHpk/+7xGUOKLdtDHPcmNs=,0
i8UchP2NKZKPxljZhid0uOE5OxhYX/+DQ77RCSlbpbg=,0
jvIGPzdfgFNbh2TE06l6KwlJ7Totlr+LtawLvFzCFAQ=,0
vheuzUrZStcHMkF40L2p9J2a9/jolseEffsn6ojk1IU=,0
1LgFoT0J3/BvDma5YGFREha44IwxdQ72Ev/hB/MP9NQ=,0
a5u0mQjD4jQFWJ78j16tE8x3Nc3n+DzYZ3JmsXuiLyE=,0
V+q39Pky/LCtLZi+rsC1ykZoEiL5kTB7B8AXqQeXj6U=,0
mA4kxS1CSRVrAj+7QI/fLLhF39BSPG8uxusW+qxsiLw=,0
3NZYCPWRlhUTm8fEj5wC6U3p9/N7NF54Po1Ld+7QMG8=,0
4PGoXjATzOwlrzXHnhTRzutDCocqkz+OJWjMh9zUILI=,0
XDzymw+/NVxTpI25EdXAV58vs6kd96JjmlpijlhmMnA=,0
zmX0AFNBxFTZXD01081FzyQmheg7lmNPMFJ3uFu+3z8=,0
f6qT1Up915JpuGQf1fIzXaEfmkfbE+ZGHUgOhsUykI8=,0
QGqbZYgpWvNgy6N5rz2678fbq0fhYqPIE0PyFAfgqbI=,0
3qYTC8O0bKAqjxXMFfzAXuwZG5tK4JltNQ9yZ0vb6uM=,0
0A04SBkCnLUQE7b+D0NS07zys3/r3uYtoppXBIgaze0=,0
G1wL6WkNL5AdlE01w3EM41fV5CgWYP2agYg+WTnlDNo=,0
yMex6T1PNpmQGvB5jgKfJGUe+ue2Cp2/0GjFpHShZd0=,0
ZZQ/W+uHakaQd8sTIVJpF/PxaWOlbrt1m8cnHRiAwO0=,0
+e7Y0tuH9kMYCxRZGMy5xFEnubUes5ClUyOWm8xe7e8=,0
s5A1AlRK742n42jkYU/cQEuBD6ICppUCiXYEmpDm5d4=,0
mUt2TBeRKCM1kGqciW4J0WCEDkcuoRISvLcrF0L8zYc=,0
0RwsgT0iovvykIltRaj9tBTi6kV4esNydLEoxpCh/go=,0
1P2l34evB6ZbS+TqUG1R2Xzj0JGEvwp7U6B57fMDSMc=,0
aR3Wq0bGnUwk7AWhpnsXJwkhZm5PoEmt8CYxAcRQyHQ=,0
PLP2i4ZHLZjzODPa+4VL74MR7hT/62kQP1T9ldHkeSw=,0
48SIgE9kaABFlxBTahSvMoGkL+2LpbIjYFZRoKHAEjQ=,0
xmeSKHIBTdq1RWFHNggPYQQvmZZQP9D+hUSJIQPjZaY=,0
kvFXV4Wqd2DRVGEWQM1ytckhGsC3FSAUSMgRz4oNqeM=,0
6n6DKjAjy0l+fD5NFcbirZg4+qYzrMyHh9FXzjEP3wQ=,0
h9FvVpleSHH0sFv5kRC4mtk4No2n93r5WDXtGq0PdLc=,0
SZQMFYkVDLU6dsp0OmUJ9oa6Daw27PkdUHqo/hleblk=,0
u881Km8vE4pguotAtX/DjOPuIxvFoJLn9qjHvsRvaHU=,0
Rk6k1HmuErGD/I3B4D5oHVOxND97i++3gIofr115Hq8=,0
RKQVQzrNAxFcEbGW9LPOoEhY7FhIxsBV6OqFNxsXzfA=,0
q2ZE/hm+aYRqmIE0AFmBVx3tI2zDlWIPQR729hvBBbg=,0
2UJZi5GWivFQgtLhd9SNsRyznqjAL2NcmUSGXSN5+Vs=,0
TgH9yagUZgZOqUGNwsjhEdKAz5HAcQ5XcM2ffLDTE1A=,0
JLy2sBOBhcawQIGENFluxlVatM/oeH1AQb37ZTcVl8Q=,0
bc/jz6XqzlavMsH2x+s9EICZWoz+Nh/dGo3KBdz7nIs=,0
nogcf7LAcuo1/J64hBf1IHEptD6r+7Q1OvMy12on1dc=,0
Fw4eeaAaVv1DfiSjflIQJpfNwFo8S8kxz6n+d8yuaz0=,0
c83iuK3RUvbD+d+2g4ZGlQNQYirniU/OsA5jY7tYriw=,0
iXco0qSz5vsgP54ifQnaPo+Wb04JW2Lb7jGtMKp4g6A=,0
2sxXpQH8F86HCnkUERWkDg5oM55P7u9OzUsLNSBI1kk=,0
jD0oSkvtv2beL+72mBaQViBl+qlYDBW1eQLWcKGnpRY=,0
rCMtP3mVENZRzGOpRbydBk2JDM52GUMdXvYBdWKDc+c=,0
72I+yLXjcMyvcWCvfhsn1che9M1OgXFdPDFKV14EvwU=,0
pQpKm4LcQWN5irD96lFDi1HdngidIxNG1LWnu4N2RDM=,0
NCCPlfECsPWzAH/uov36luW/W+UfAuK5PV65SxZHoAw=,0
vFEVM6xtmma2OSZH4nxGg3pHe1YzaI8YO/0sgB9ejes=,0
kVGUty52rJwlqfmNHToOSWk+xV7tPxMckziTN+HvxF4=,0
WNZ8ZCFhFtjPF8kusx3dak4I8VV8kcUO6xV93pTHDl0=,0
HX8n3X1ylbA8Abc5HZO56IgZgoGRHO0JnG9OE2NwdHs=,0
2hxT966mpyf5eBp1Nla6i4GwCAt0KfuFBzNZ36jPfZc=,0
xXElJGqko2IHRNBXtp5UoL67Ot9395OgKHIeU6qhxVQ=,0
/e5avGPUtDFEKJaWvtGqShY7/jRNqVJun94HOmdBwdY=,0
MrXSgZEXJjUPTZdNiGCj7QBp9a2CETm0RTe0QoNW2VU=,0
OQxNOMBVlayYn7Bz5pafANcTocDUBBF1zhn+tvJT3gg=,0
/5sWtlfJNOqvCv7nPCHb0M4ZbM8uzGRx3TtF06iURCU=,0
5+b/DlNaytY46BwDZJy+ywdgUd00e39LNGVF5ko4n70=,0
OHCRGCZBqjOnKpo9xXEADS7p8KEcXeZroHBLoAVuyXM=,0
DypcZi3qUzG8KKlDH7XC+ALAyaVh1KMkAxwhO5o3SaE=,0
/oTNIhq5qhHZNT9vFWf2PcMxC9DCadWIIXGC/33vPZA=,0
lztFwPIOpH3Z/4poH2ern6qVKGfYVKC3kpl7IN5l5Ac=,0
zh1WXjdnEPpnaxDeteMDCZB4LytVdxJn3wgwhkqTG0M=,0
kV+KI7XR3HQFbLf8sltFdxCSzy3kpb2VH/lG+3WiLYg=,0
28d14TkUi77fi/VVYniXHCXwdglQpgPQkteGXmQNpn4=,0
a8/NXAQcpUM5hDCe2zqCwKmowP1aQ/UP2V3jJp55DCU=,0
ZXh9lgG7cMqPTTaDaB2phJpzaMiRYhru8hY0rc3LoqE=,0
WjQdlFq2yi1eqQ0brpXQykD/toaqHmjl218gRm7m9wc=,0
2BA09f74TM5wuFl9XlwLkzHu3AoeHd8L9/nfEKsLyWo=,0
Wl0u6yKoVxwqDLEgI9h6ajPJvC87T3UrfWhXNq9Imf4=,0
GGmlaaYJmttCivUZDJYF5BW41OUrVehhgT6AeGMJe2E=,0
99oQt3xYI9BSDVqtDup9MRg5M0Z/uhyUoLU502KL6KI=,0
nobZF5GD6QlJPUIcU+Lyb4d3ktMpqnSCg0oOamwXtOg=,0
bOQTewDgu1ZCGTbY701AP34nBaIN9xUP4mCsfUzGwYE=,0
bRwhMT59dzb/OXAaZdG4iJWGLiFWrvLQdPC0ue2O8PM=,0
F1wzL8fddbcILUWGLlM3SQ2mwiDfdfz8c81SiYBd8YA=,0
okc9HZJrYzn91VRll7PlYmHwkHP6psr/ZAoGQWF991Y=,0
mjb9uk6CbBYxgQ1SykdgLmskQB8UaWS5ShuYJb0mzIY=,0
y0JB44DbFIB6E7uKrxQuCdVo0ZNxDpRCYqKQJR0WNuc=,0
JWE2f7v2acxb73VmLBQdAvVNVJBHgiDBGWmUnv79uiQ=,0
c3Talx1GkbRW6VOn96KtVGcqxXT59h375lysXBWGAIs=,0
uAvF49aW5gVXm8PUhcsRPGjPlQc5ttiKXxFsaQWzK/M=,0
aEWvUOy+Dxp6+VL74x6Prw9s1jMLgEaW4eqtW7G6Ojw=,0
yNCMI6Yp5lDX9k8tAHWS4E/BBjLuQ5MedXjBBUpFUtQ=,0
oD81p1cfr7UwtZqlanI2XAaMPRDW1+MpUTQi74tpZCU=,0
lYyNlcDnGUlwYwGZpVzST8RxgLeCHYCfSGYG6+KoEhc=,0
oO6mgm8eO6RVfPkJogdv5VdWQUOeSdsE83fiKzPPp9c=,0
iCnPJyzjc2koDe8YDZxUk6NXjcTL1s5i9QMiH/Emj4o=,0
YuKI/NXf1HTQfHrzcP7ZPPIVmI5JqTieoRaQUMpoB5s=,0
Pn+Eju7wD3kHIzGEICzj6VieSBldiH6NgzaDs53QdSY=,0
ZDtL01Ao2at9iQ/php8pyMrLJrwENYQQl0EUXQJ82ZM=,0
fZ0vO/IeWBt9Cm7k3ol5uflgQ4CfReqRWukeiI/aE1s=,0
HOv5QfNOkOUWxMfCU3BpJU8qEQY60WvVTqJT78B5beE=,0
7afnQi+voKsPVzv56/vUboSzYtJBE1hDm0sCBNooITs=,0
gLON4QDoUshN9lZuggUJyzK89Au0VW1MkJUaKQJ2rOw=,0
